Environment Canada
Monthly Values for February - 2011

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"SAANICHTON CDA","48.622","-123.419","BC","3.0","0","-2.3","12.0","0","-6.0","0","2.6","0","63.0","81.7","0","91.0","0.0","13","","",NA,"421.0","0.0","1016940"
"SALTSPRING ST MARY'S L","48.888","-123.546","BC","3.4","2","-1.6","11.0","2","-5.0","2","1.6","2",NA,"64.2","2",NA,"0.0","12","","",NA,"379.6","0.0","1016995"
"SAANICHTON MT NEWTON","48.598","-123.427","BC","",,NA,"",,"",,"0.0","24",NA,"46.6","24",NA,"","3","","",NA,"","","1016RM0"
"SATURNA CAPMON","48.775","-123.128","BC","2.7","0","-2.3","10.2","0","-7.4","0","6.5","0","131.0","53.6","0","83.0","1.0","9","","",NA,"427.8","0.0","1017098"
"SATURNA CAPMON CS","48.775","-123.128","BC","2.2","0",NA,"9.4","0","-7.7","0","",,NA,"",,NA,"","","",,NA,"442.3","0.0","1017099"
"SATURNA ISLAND CS","48.784","-123.045","BC","3.8","0",NA,"10.6","0","-5.6","0","",,NA,"46.2","0",NA,"","8","",,NA,"396.3","0.0","1017101"
"SHAWNIGAN LAKE","48.647","-123.626","BC","2.0","0","-2.0","12.0","0","-10.5","0","24.2","0","172.0","138.4","0","103.0","5.0","15","","",NA,"446.8","0.0","1017230"
"SHERINGHAM POINT","48.377","-123.921","BC","4.1","0",NA,"10.5","0","-5.8","0","",,NA,"153.0","3",NA,"","12","",,NA,"387.9","0.0","1017254"
"VICTORIA UNIVERSITY CS","48.457","-123.305","BC","4.3","4",NA,"11.4","4","-7.2","2","",,NA,"56.8","4",NA,"","9","",,NA,"329.1","0.0","1018598"
"VICTORIA FRANCIS PARK","48.476","-123.443","BC","",,NA,"",,"",,"21.8","21",NA,"77.5","21",NA,"","7","","",NA,"","","1018605"
"VICTORIA GONZALES CS","48.413","-123.325","BC","3.9","0",NA,"10.1","0","-6.9","0","",,NA,"65.2","0",NA,"","9","",,NA,"394.6","0.0","1018611"
"VICTORIA HIGHLAND","48.509","-123.508","BC","1.7","0","-2.0","10.5","0","-10.0","0","27.0","0","235.0","115.0","0","94.0","9.0","15","","",NA,"457.7","0.0","1018616"
"VICTORIA INT'L A","48.647","-123.426","BC","3.1","0","-2.0","12.8","0","-7.4","0","17.0","0","269.0","97.0","0","109.0","0.0","12","83.7","0","88.0","417.0","0.0","1018620"
"WILLIAM HEAD","48.340","-123.539","BC","4.6","1","-1.5","11.5","1","-5.0","1","14.5","1",NA,"126.0","1",NA,"0.0","14","","",NA,"361.6","0.0","1018935"
"VICTORIA HARTLAND CS","48.534","-123.459","BC","2.4","2",NA,"12.0","2","-7.3","1","",,NA,"120.6","2",NA,"","12","",,NA,"405.6","0.0","1018FJ5"
"BALLENAS ISLAND","49.350","-124.160","BC","4.1","0",NA,"10.4","0","-3.6","0","",,NA,"46.8","0",NA,"","9","",,NA,"388.8","0.0","1020590"
"BLACK CREEK SE","49.803","-125.095","BC","1.9","0",NA,"9.0","0","-11.0","0","8.0","0",NA,"175.3","0",NA,"0.0","7","","",NA,"451.5","0.0","1020881"
"CAMPBELL RIVER A","49.951","-125.271","BC","1.4","0","-1.8","10.2","0","-11.8","0","28.6","0","199.0","214.2","0","143.0","3.0","14","","",NA,"463.7","0.0","1021261"
"CAPE MUDGE","49.998","-125.195","BC","3.1","0","-1.5","10.0","0","-7.0","0","14.0","0","220.0","219.4","0","155.0","0.0","17","","",NA,"418.0","0.0","1021330"
"CHATHAM POINT","50.333","-125.433","BC","2.8","0","-1.8","9.0","0","-6.5","0","46.0","0","478.0","263.3","0","126.0","0.0","17","","",NA,"426.2","0.0","1021480"
"COMOX A","49.717","-124.900","BC","2.4","0","-2.0","10.0","0","-7.5","0","8.8","0","147.0","127.6","0","112.0","0.0","12","81.7","2",NA,"438.2","0.0","1021830"
"CORTES ISLAND TIBER BAY","50.071","-124.949","BC","2.7","1",NA,"11.5","1","-5.0","1","7.0","2",NA,"155.2","1",NA,"0.0","13","","",NA,"412.5","0.0","1021960"
"COURTENAY GRANTHAM","49.763","-124.999","BC","1.9","3",NA,"8.0","3","-9.0","3","23.0","3",NA,"175.1","3",NA,"12.0","11","","",NA,"402.2","0.0","1021988"
"COURTENAY PUNTLEDGE","49.686","-125.033","BC","1.8","5",NA,"11.5","2","-11.0","3","2.4","2",NA,"135.8","2",NA,"","11","","",NA,"373.1","0.0","1021989"
"ENTRANCE ISLAND CS","49.217","-123.800","BC","4.5","0",NA,"12.2","0","-3.1","0","",,NA,"61.4","0",NA,"","8","",,NA,"378.9","0.0","1022689"
"FANNY ISLAND","50.453","-125.992","BC","2.7","2",NA,"8.1","2","-6.2","2","",,NA,"203.8","2",NA,"","15","",,NA,"397.4","0.0","1022795"
"GABRIOLA ISLAND","49.154","-123.734","BC","3.0","0","-1.3","14.0","0","-5.0","0","10.0","0","164.0","74.6","0","78.0","0.0","12","","",NA,"420.8","0.0","1023042"
"HERIOT BAY SE","50.099","-125.203","BC","2.2","2",NA,"9.5","2","-6.0","2","11.2","2",NA,"180.0","2",NA,"2.0","13","","",NA,"411.7","0.0","1023462"
"LITTLE QUALICUM HATCHERY","49.353","-124.512","BC","1.9","0","-1.8","13.8","0","-28.0","0","13.0","0","182.0","126.2","0","111.0","0.0","16","","",NA,"449.8","0.0","1024638"
"MUD BAY","49.471","-124.794","BC","2.5","1","-1.5","12.0","1","-6.0","0","10.0","1",NA,"114.8","1",NA,"0.0","14","","",NA,"418.5","0.0","1025240"
"MYRA CREEK","49.576","-125.606","BC","0.4","8",NA,"10.5","4","-12.0","4","93.5","4",NA,"305.1","4",NA,"","14","","",NA,"352.5","0.0","1025254"
"NANAIMO A","49.054","-123.870","BC","2.5","0","-1.7","13.8","0","-10.2","0","11.8","0","108.0","97.6","0","77.0","0.0","13","","",NA,"432.7","0.0","1025370"
"NANAIMO CITY YARD","49.199","-123.988","BC","",,NA,"",,"",,"18.0","5",NA,"110.4","5",NA,"","11","","",NA,"","","10253G0"
"PINE ISLAND","50.976","-127.728","BC","3.7","0","-2.2","8.5","0","-5.0","0","20.1","0","264.0","245.1","0","146.0","2.0","18","","",NA,"399.1","0.0","1026170"
"PORT HARDY A","50.680","-127.366","BC","2.8","0","-1.6","9.9","0","-8.1","0","27.4","0","311.0","219.2","0","137.0","7.0","20","",,NA,"426.7","0.0","1026270"
"QUALICUM BEACH AIRPORT","49.337","-124.394","BC","2.6","0",NA,"13.6","0","-8.6","0","",,NA,"88.0","1",NA,"","12","",,NA,"432.5","0.0","1026562"
"QUALICUM R FISH RESEARCH","49.394","-124.617","BC","2.8","0","-1.4","12.5","0","-9.0","0","18.4","0","209.0","160.2","0","115.0","2.0","15","","",NA,"426.5","0.0","1026565"
"QUINSAM RIVER HATCHERY","50.016","-125.304","BC","1.9","0","-1.8","10.0","0","-9.5","0","18.0","0","179.0","232.8","0","145.0","7.0","14","","",NA,"451.1","0.0","1026639"
"SISTERS ISLAND","49.487","-124.435","BC","4.3","0",NA,"11.9","0","-2.9","0","",,NA,"",,NA,"","","",,NA,"383.7","0.0","1027403"
"ENTRANCE ISLAND","49.209","-123.809","BC","2.0","24",NA,"6.5","24","-3.0","24","0.0","3",NA,"68.6","3",NA,"0.0","10","","",NA,"63.9","0.0","102BFHH"
"ALBERNI ROBERTSON CREEK","49.337","-124.982","BC","1.0","6","-2.0","7.5","6","-10.0","6","17.5","6",NA,"225.9","6",NA,"","10","","",NA,"374.3","0.0","1030230"
"CAPE BEALE LIGHT","48.786","-125.216","BC","4.5","2","-1.6","10.0","2","-4.5","2","11.0","2",NA,"246.0","2",NA,"0.0","17","","",NA,"351.2","0.0","1031316"
"CAPE SCOTT","50.782","-128.427","BC","3.9","0","-1.7","9.0","0","-4.0","0","7.0","0","78.0","239.4","0","100.0","2.0","20","","",NA,"395.9","0.0","1031353"
"CARMANAH POINT","48.612","-124.751","BC","",,NA,"",,"",,"27.6","3",NA,"257.1","3",NA,"0.0","18","","",NA,"","","1031402"
"ESTEVAN POINT","49.384","-126.551","BC","4.3","0","-1.7","9.0","0","-4.5","0","22.3","0","632.0","316.3","0","101.0","1.0","20","","",NA,"385.0","0.0","1032730"
"ESTEVAN POINT CS","49.383","-126.545","BC","4.0","0",NA,"9.1","0","-4.5","0","",,NA,"238.6","12",NA,"","12","",,NA,"391.1","0.0","1032731"
"GOLD RIVER TOWNSITE","49.779","-126.055","BC","2.0","8","-1.3","8.0","8","-6.5","8","22.0","8",NA,"210.4","8",NA,"","10","","",NA,"320.8","0.0","1033232"
"LENNARD ISLAND","49.111","-125.923","BC","",,NA,"",,"",,"4.0","0","79.0","335.8","0","106.0","0.0","19","","",NA,"","","1034600"
"NITINAT RIVER HATCHERY","48.859","-124.655","BC","3.0","0","-1.7","11.0","0","-8.0","0","22.0","0","164.0","333.8","0","86.0","0.0","16","","",NA,"419.1","0.0","1035612"
"NOOTKA LIGHTSTATION","49.600","-126.617","BC","4.1","0","-1.8","9.0","0","-3.5","0","22.0","0","440.0","355.0","0","109.0","2.0","19","","",NA,"389.7","0.0","1035614"
"PACHENA POINT","48.723","-125.097","BC","4.4","0","-1.6","12.0","0","-5.0","0","35.8","0","777.0","283.8","0","96.0","0.0","17","","",NA,"382.0","0.0","1035940"
"PORT ALBERNI COX LAKE","49.202","-124.752","BC","2.6","0","-1.2","11.5","0","-9.0","0","27.2","0","196.0","233.6","0","108.0","6.0","16","","",NA,"431.4","0.0","1036208"
"PORT ALICE","50.386","-127.453","BC","3.8","2","-1.3","11.5","2","-7.0","2","24.6","2",NA,"271.8","2",NA,"7.0","20","","",NA,"370.2","0.0","1036240"
"QUATSINO","50.533","-127.654","BC","3.4","7","-1.5","10.5","7","-6.5","7","7.2","7",NA,"251.4","7",NA,"","13","","",NA,"306.4","0.0","1036570"
"QUATSINO LIGHTSTATION","50.441","-128.033","BC","4.3","0","-1.9","10.5","0","-4.0","0","43.0","0","######","221.4","0","99.0","4.0","19","","",NA,"382.3","0.0","1036572"
"PORT ALBERNI (AUT)","49.317","-124.926","BC","1.6","0",NA,"12.8","0","-11.1","0","",,NA,"244.8","0",NA,"","15","",,NA,"460.3","0.0","1036B06"
"SARTINE ISLAND (AUT)","50.821","-128.908","BC","3.1","0",NA,"8.2","0","-4.9","0","",,NA,"",,NA,"","","",,NA,"417.7","0.0","1037090"
"SOLANDER ISLAND (AUT)","50.112","-127.940","BC","3.6","0",NA,"8.6","0","-4.0","0","",,NA,"126.8","2",NA,"","15","",,NA,"402.0","0.0","1037553"
"TAHSIS VILLAGE NORTH","49.932","-126.654","BC","3.7","14",NA,"11.0","13","-6.0","14","6.0","13",NA,"253.0","13",NA,"","10","","",NA,"199.6","0.0","1037899"
"TOFINO A","49.082","-125.773","BC","4.0","0","-1.4","9.4","0","-5.5","0","29.6","0","340.0","351.3","0","105.0","0.0","18","","",NA,"391.3","0.0","1038205"
"UCLUELET KENNEDY CAMP","48.945","-125.527","BC","4.0","0","-1.5","9.5","0","-7.0","0","19.0","0","205.0","381.2","0","108.0","0.0","18","","",NA,"390.9","0.0","1038332"
"ZEBALLOS MURAUDE CREEK","50.053","-126.779","BC","2.6","0",NA,"10.0","0","-8.5","0","127.0","0",NA,"579.8","0",NA,"44.0","20","","",NA,"431.3","0.0","1039035"
"BOWEN ISLAND BOWEN BAY","49.366","-123.421","BC","",,NA,"",,"",,"0.0","11",NA,"134.8","11",NA,"","12","","",NA,"","","104090R"
"BOWEN ISLAND SUNSET PARK","49.360","-123.402","BC","",,NA,"",,"",,"7.0","0",NA,"139.2","0",NA,"2.0","14","","",NA,"","","104091B"
"GIBSONS GOWER POINT","49.386","-123.541","BC","3.8","0","-1.4","12.0","0","-6.0","0","4.6","0","75.0","114.4","0","92.0","0.0","12","","",NA,"397.8","0.0","1043152"
"MALIBU JERVIS INLET","50.165","-123.853","BC","2.3","1","-1.8","8.0","1","-7.0","1","23.0","1",NA,"206.6","1",NA,"0.0","14","","",NA,"423.9","0.0","1044840"
"MERRY ISLAND LIGHTSTATION","49.468","-123.913","BC","4.9","0","-0.8","12.0","0","-3.0","0","2.0","0","53.0","69.0","0","75.0","0.0","14","","",NA,"366.5","0.0","1045100"
"HOWE SOUND - PAM ROCKS","49.488","-123.299","BC","3.6","2",NA,"10.4","2","-6.2","2","",,NA,"133.8","9",NA,"","10","",,NA,"373.7","0.0","10459NN"
"PENDER HARBOUR","49.634","-124.032","BC","",,NA,"",,"",,"7.8","0",NA,"102.6","0",NA,"0.0","13","","",NA,"","","1046115"
"PORT MELLON","49.526","-123.496","BC","0.5","22",NA,"6.0","22","-8.0","20","",,NA,"73.5","19",NA,"18.0","5","",,NA,"105.0","0.0","1046332"
"POWELL RIVER A","49.834","-124.500","BC","2.2","0","-1.8","12.6","0","-8.5","0","22.2","0","286.0","109.2","0","100.0","0.0","13","","",NA,"443.8","0.0","1046391"
"POWELL RIVER","49.835","-124.497","BC","2.0","0",NA,"12.5","0","-8.2","0","",,NA,"154.0","0",NA,"","14","",,NA,"448.2","0.0","1046392"
"SECHELT AUT","49.458","-123.715","BC","2.7","0",NA,"13.4","0","-7.0","0","",,NA,"100.4","0",NA,"","12","",,NA,"428.1","0.0","1047172"
"SQUAMISH AIRPORT","49.783","-123.161","BC","1.5","0",NA,"9.6","0","-11.2","0","",,NA,"192.1","1",NA,"26.0","15","",,NA,"462.1","0.0","10476F0"
"WHISTLER","50.129","-122.955","BC","-3.1","0","-2.6","5.5","0","-18.3","0","125.1","0","195.0","204.6","0","196.0","122.0","17","","",NA,"591.8","0.0","1048898"
"KINDAKUN ROCKS (AUT)","53.316","-132.772","BC","3.6","0",NA,"10.4","0","-5.6","0","",,NA,"30.0","11",NA,"","6","",,NA,"404.4","0.0","1054222"
"LANGARA","54.255","-133.058","BC","2.4","0","-1.7","8.9","0","-6.9","0","13.1","0","100.0","153.2","0","109.0","11.0","19","",,NA,"437.1","0.0","1054500"
"LANGARA ISLAND RCS","54.255","-133.058","BC","1.5","18",NA,"8.8","18","-6.5","18","",,NA,"18.1","20",NA,"","6","",,NA,"165.0","0.0","1054503"
"MASSET A","54.000","-132.167","BC","2.3","0",NA,"10.0","0","-6.5","0","45.2","0",NA,"128.0","0",NA,"20.0","17","","",NA,"439.2","0.0","1054925"
"ROSE SPIT (AUT)","54.159","-131.661","BC","2.2","0",NA,"8.0","0","-6.6","0","",,NA,"55.8","18",NA,"","6","",,NA,"443.7","0.0","1056869"
"SANDSPIT A","53.254","-131.813","BC","2.1","6","-2.0","9.0","6","-5.0","6","9.4","7",NA,"65.6","6",NA,"0.0","6","","",NA,"349.8","0.0","1057050"
"SANDSPIT","53.254","-131.814","BC","2.8","0",NA,"11.5","0","-4.5","0","",,NA,"0.0","0",NA,"","0","",,NA,"424.6","0.0","1057052"
"SANDSPIT AWOS","53.254","-131.814","BC","2.9","0",NA,"11.4","0","-4.8","0","",,NA,"50.5","0",NA,"","5","",,NA,"423.1","0.0","1057055"
"SEWALL MASSET INLET","53.764","-132.299","BC","1.9","2",NA,"10.0","2","-7.0","2","34.4","2",NA,"134.5","2",NA,"20.0","17","","",NA,"419.5","0.0","105PA91"
"ADDENBROKE ISLAND","51.604","-127.864","BC","2.9","2","-2.0","8.5","2","-7.0","2","75.5","2",NA,"395.3","2",NA,"27.0","18","","",NA,"392.3","0.0","1060080"
"BELLA BELLA A","52.185","-128.157","BC","1.0","1",NA,"9.1","1","-12.2","1","",,NA,"329.5","1",NA,"","18","",,NA,"457.7","0.0","1060811"
"BELLA COOLA A","52.388","-126.596","BC","-0.6","1","-2.7","9.3","1","-13.9","1","37.0","1",NA,"181.6","1",NA,"6.0","14","","",NA,"501.8","0.0","1060841"
"BOAT BLUFF","52.643","-128.524","BC","2.2","0","-1.7","10.0","0","-9.0","0","62.7","0","222.0","631.2","0","147.0","0.0","21","","",NA,"442.0","0.0","1060901"
"BONILLA ISLAND","53.493","-130.638","BC","2.8","0","-2.2","9.5","0","-7.0","0","32.0","0","323.0","146.6","0","83.0","10.0","17","","",NA,"424.9","0.0","1060902"
"BONILLA ISLAND (AUT)","53.500","-130.633","BC","2.8","0",NA,"9.0","0","-7.4","0","",,NA,"79.2","1",NA,"","10","",,NA,"426.7","0.0","1060R0K"
"CATHEDRAL POINT (AUT)","52.187","-127.470","BC","0.9","0",NA,"10.3","0","-10.2","0","",,NA,"",,NA,"","","",,NA,"479.9","0.0","1061458"
"CUMSHEWA ISLAND","53.030","-131.601","BC","3.3","0",NA,"12.6","0","-7.7","0","",,NA,"",,NA,"","","",,NA,"410.3","0.0","1062251"
"DRYAD POINT","52.185","-128.112","BC","2.3","0","-2.3","9.5","0","-8.0","0","29.2","0","183.0","290.6","0","138.0","2.0","21","","",NA,"438.5","0.0","1062544"
"EGG ISLAND","51.247","-127.835","BC","3.3","0","-1.7","8.5","0","-5.0","0","36.8","0","332.0","254.8","0","117.0","4.0","18","","",NA,"410.4","0.0","1062646"
"GREEN ISLAND","54.569","-130.708","BC","1.6","2","-2.2","9.5","2","-8.0","2","16.2","2",NA,"147.6","2",NA,"1.0","13","","",NA,"426.1","0.0","1063298"
"GREY ISLET (AUT)","54.580","-130.698","BC","1.6","6",NA,"10.4","6","-8.3","0","",,NA,"137.2","4",NA,"","13","",,NA,"360.2","0.0","1063303"
"HERBERT ISLAND (AUT)","50.940","-127.647","BC","3.9","0",NA,"8.5","0","-4.2","0","",,NA,"119.0","0",NA,"","15","",,NA,"394.5","0.0","1063461"
"HOLLAND ROCK","54.173","-130.361","BC","2.3","1",NA,"11.0","1","-8.5","0","",,NA,"11.6","16",NA,"","4","",,NA,"424.6","0.0","1063496"
"IVORY ISLAND","52.270","-128.407","BC","2.4","0","-2.5","8.5","0","-8.0","0","42.4","0","396.0","278.8","0","143.0","5.0","19","","",NA,"436.1","0.0","1063690"
"KEMANO","53.563","-127.943","BC","-3.1","1","-3.4","6.0","1","-17.5","1","104.5","0","305.0","235.5","0","138.0","","16","","",NA,"568.8","0.0","1064020"
"KITIMAT TOWNSITE","54.054","-128.634","BC","-3.9","3","-4.2","7.0","3","-17.0","3","204.0","3",NA,"298.2","3",NA,"0.0","12","","",NA,"547.0","0.0","1064320"
"KITIMAT 3","54.065","-128.641","BC","",,NA,"",,"",,"97.0","2",NA,"198.0","2",NA,"116.0","15","","",NA,"","","1064322"
"LUCY ISLAND LIGHTSTATION","54.359","-130.729","BC","2.4","1",NA,"9.6","1","-7.6","0","",,NA,"",,NA,"","","",,NA,"420.4","0.0","1064728"
"PRINCE RUPERT","54.286","-130.445","BC","1.1","1",NA,"10.0","1","-10.6","1","",,NA,"143.2","0",NA,"","16","",,NA,"456.4","0.0","1066482"
"PRINCE RUPERT AWOS","54.286","-130.445","BC","-1.9","13",NA,"4.9","13","-12.1","13","",,NA,"38.5","7",NA,"","6","",,NA,"299.0","0.0","1066483"
"PRINCE RUPERT MONT CIRC","54.320","-130.290","BC","",,NA,"",,"",,"23.2","16",NA,"151.0","16",NA,"21.0","9","","",NA,"","","1066488"
"STEWART A","55.936","-129.985","BC","-3.4","0","-2.3","5.4","0","-17.7","0","155.9","0","182.0","181.8","0","133.0","91.0","17","","",NA,"600.4","0.0","1067742"
"STUIE TWEEDSMUIR LODGE","52.368","-126.067","BC","-1.9","0","-2.5","6.5","0","-17.0","0","60.6","0","240.0","122.6","0","189.0","64.0","13","","",NA,"556.2","0.0","1067776"
"TERRACE A","54.466","-128.578","BC","-3.5","0","-2.7","6.1","0","-15.2","0","108.0","0","208.0","144.9","0","131.0","29.0","15","",,NA,"603.3","0.0","1068130"
"TERRACE PCC","54.502","-128.625","BC","-2.8","0","-3.0","7.0","0","-16.0","0","57.0","0","195.0","99.0","0","107.0","23.0","14","","",NA,"582.9","0.0","1068131"
"TRIPLE ISLAND","54.295","-130.880","BC","2.7","0",NA,"10.0","0","-6.0","0","0.0","0",NA,"68.4","0",NA,"0.0","11","","",NA,"429.7","0.0","1068250"
"KITIMAT HATCHERY","54.044","-128.682","BC","-2.7","6",NA,"8.0","6","-18.0","6","16.4","6",NA,"142.2","6",NA,"122.0","13","","",NA,"454.6","0.0","106D289"
"EQUITY SILVER","54.199","-126.277","BC","-12.6","18","-5.9","2.5","18","-29.5","18","10.2","18",NA,"10.2","18",NA,"0.0","4","","",NA,"306.2","0.0","1072692"
"HOUSTON","54.396","-126.668","BC","-6.8","5",NA,"7.0","5","-27.0","5","9.0","5",NA,"13.6","5",NA,"0.0","2","","",NA,"569.7","0.0","1073615"
"NASS CAMP","55.238","-129.029","BC","-5.0","1","-2.7","5.5","1","-20.5","1","69.8","1",NA,"89.0","1",NA,"82.0","12","","",NA,"620.9","0.0","1075384"
"SMITHERS A","54.825","-127.183","BC","-7.5","0","-3.2","5.2","0","-27.0","0","36.6","0","156.0","31.6","0","135.0","44.0","6","",,NA,"714.8","0.0","1077500"
"TOPLEY LANDING","54.816","-126.163","BC","-10.0","1","-4.1","6.0","1","-29.5","1","22.5","1",NA,"23.5","1",NA,"","6","","",NA,"757.0","0.0","1078209"
"SUSKWA VALLEY","55.289","-127.171","BC","-7.5","0","-4.1","4.5","0","-25.5","0","84.7","0","324.0","89.4","0","246.0","","14","","",NA,"714.9","0.0","107G879"
"OOTSA L SKINS L SPILLWAY","53.772","-125.997","BC","-11.8","0","-5.6","6.0","0","-36.0","0","",,NA,"",,NA,"","","","",NA,"834.9","0.0","1085835"
"OOTSA LAKESKINS LAKE CLIMATE","53.772","-125.997","BC","-9.9","0",NA,"6.0","0","-33.9","0","",,NA,"36.4","0",NA,"4.0","8","",,NA,"782.5","0.0","1085836"
"PEMBERTON AIRPORT CS","50.306","-122.734","BC","-2.3","0",NA,"6.9","0","-16.3","0","",,NA,"158.6","0",NA,"57.0","11","",,NA,"568.9","0.0","1086082"
"PUNTZI MOUNTAIN (AUT)","52.114","-124.136","BC","-11.7","0",NA,"6.9","0","-39.0","0","",,NA,"",,NA,"","","",,NA,"831.4","0.0","1086558"
"TATLAYOKO LAKE RCS","51.675","-124.403","BC","-6.2","0",NA,"11.9","0","-29.8","0","",,NA,"69.7","0",NA,"40.0","12","",,NA,"677.2","0.0","1088015"
"BARKERVILLE","53.069","-121.515","BC","-10.4","2","-4.5","6.0","2","-32.0","2","158.4","2",NA,"165.4","2",NA,"","17","","",NA,"737.8","0.0","1090660"
"BURNS LAKE DECKER LAKE","54.383","-125.959","BC","-11.3","0",NA,"6.2","0","-34.3","0","",,NA,"24.7","0",NA,"56.0","5","",,NA,"821.2","0.0","1091174"
"FORT ST JAMES","54.455","-124.286","BC","-10.5","15","-3.7","5.5","15","-34.5","15","11.8","15",NA,"15.6","15",NA,"","4","","",NA,"370.0","0.0","1092970"
